"shortname","category","page_count","file_count","url_count"
"posc400-13-s15",36,0,0,0
"psyc110-01-s15",36,4,12,5
"psyc110-02-s15",36,0,42,0
"psyc216-00-s15",36,0,72,0
"psyc217-01-s15",36,0,30,3
"psyc217-02-s15",36,0,30,3
"psyc256-00-s15",36,0,6,0
"psyc257-01-s15",36,0,7,1
"psyc257-02-s15",36,0,7,1
"psyc258-00-s15",36,0,0,0
"psyc299-01-s15",36,0,0,0
"psyc299-02-s15",36,0,0,0
"psyc299-03-s15",36,0,0,0
"psyc299-s15",36,0,0,2
"psyc300-11-s15",36,0,11,2
"psyc300-12-s15",36,0,0,0
"psyc300-13-s15",36,0,0,0
"psyc300-14-s15",36,0,0,0
"psyc300-15-s15",36,0,0,0
"psyc318-00-s15",36,0,0,0
"psyc354-00-s15",36,0,0,0
"psyc382-00-s15",36,0,45,0
"psyc397-00-s15",36,0,0,0
"psyc398-00-s15",36,5,11,2
"psyc399-00-s15",36,0,3,0
"psyc400-01-s15",36,0,0,0
"psyc400-02-s15",36,0,0,0
"psyc400-03-s15",36,0,0,0
"psyc400-04-s15",36,0,0,0
"relg110-00-s15",36,1,12,0
"relg140-00-s15",36,0,26,4
"relg150-00-s15",36,0,39,3
"relg152-00-s15",36,2,19,1
"relg212-00-s15",36,0,0,0
"relg215-00-s15",36,0,0,0
"relg245-00-s15",36,0,0,0
"relg258-00-s15",36,3,7,1
"relg280-00-s15",36,3,18,0
"relg281-00-s15",36,0,90,0
"relg291-11-s15",36,0,0,0
"relg291-12-s15",36,0,0,0
"relg291-13-s15",36,0,0,0
"relg344-00-s15",36,0,4,0
"relg400-00-s15",36,0,0,0
"russ103-01-s15",36,0,0,0
"russ103-02-s15",36,0,0,0
"russ103-s15",36,143,72,28
"russ103-s15 (old)",36,124,60,21
"russ206-00-s15",36,20,1,1
"russ395-00-s15",36,14,56,8
"russ400-00-s15",36,0,0,0
"soan110-00-s15",36,0,23,2
"soan111-00-s15",36,0,43,0
"soan202-00-s15",36,0,20,0
"soan223-00-s15",36,3,5,0
"soan233-00-s15",36,0,40,3
"soan239-00-s15",36,0,74,4
"soan240-00-s15",36,3,27,3
"soan256-00-s15",36,0,10,0
"soan291-11-s15",36,0,4,0
"soan391-s15",36,0,19,0
"soan395-00-s15",36,0,2,0
"soan400-00-s15",36,0,0,0
"soan400-01-s15",36,0,0,0
"soan400-02-s15",36,0,0,0
"soan400-03-s15",36,0,0,0
"soan400-04-s15",36,0,0,0
"soan400-05-s15",36,0,0,0
"span103 (Burdell) -s15",36,10,57,19
"span103 (Lange) -s15",36,0,0,0
"span103 (Pariente-Beltran)-s15",36,12,29,3
"span103-01-s15",36,12,76,20
"span103-02-s15",36,0,0,0
"span103-03-s15",36,26,62,16
"span103-04-s15",36,0,0,0
"span103-05-s15",36,11,65,4
"span103-06-s15",36,11,51,2
"span103-08-s15",36,0,0,0
"span103-09-s15",36,0,0,0
"span103-10-s15",36,11,70,4
"span205-00-s15",36,0,0,0
"span208-00-s15",36,0,0,0
"span215-07-s15",36,0,0,0
"span240-00-s15",36,0,0,0
"span244-00-s15",36,1,34,0
"span256-00-s15",36,0,0,0
"span265-07-s15",36,0,0,0
"span291-11-s15",36,0,0,0
"span323-00-s15",36,27,13,5
"span371-00-s15",36,1,29,1
"span400-00-s15",36,0,0,0
"thea185-00-s15",36,0,0,0
"thea190-00-s15",36,0,0,0
"thea229-00-s15",36,0,18,11
"thea242-00-s15",36,0,0,0
"thea245-00-s15",36,0,7,0
"thea351-00-s15",36,0,0,0
"thea400-00-s15",36,0,0,0
"VocalPoint -s15",36,0,0,0
"wgst110-00-s15",36,0,16,0
"wgst240-00-s15",36,0,0,0
"wgst400-00-s15",36,0,0,0
