"shortname","category","page_count","file_count","url_count"
"RUSS107-07-s20",110,0,0,0
"RUSS108-07-s20",110,0,0,0
"RUSS109-07-s20",110,0,0,0
"RUSS207-07-s20",110,0,0,0
"RUSS208-07-s20",110,0,0,0
"RUSS209-07-s20",110,0,0,0
"RUSS226-07-s20",110,0,0,0
"RUSS290-07-s20",110,0,0,0
"RUSS307-07-s20",110,0,0,0
"RUSS308-07-s20",110,0,0,0
"RUSS309-07-s20",110,0,0,0
"RUSS341-00-s20",110,0,0,0
"russ342-01-s20",110,0,0,0
"russ342-02-s20",110,0,0,0
"RUSS342-s20",110,7,23,11
"soan110-00-s20",110,0,23,10
"soan111-00-s20",110,0,166,52
"soan240-00-s20",110,0,67,2
"soan256-00-s20",110,0,59,0
"soan343-00-s20",110,0,18,10
"soan395-00-s20",110,0,37,0
"SOAN400-01-s20",110,0,0,0
"soan400-04-s20",110,0,0,0
"soan400-05-s20",110,0,0,0
"soan400-06-s20",110,0,0,0
"SPAN103-(Burdell)-s20",110,5,55,107
"SPAN103-(Contreras)-s20",110,3,34,100
"span103-01-s20",110,5,38,116
"span103-02-s20",110,0,0,0
"span103-03-s20",110,0,0,0
"span103-04-s20",110,0,0,0
"span103-05-s20",110,0,0,0
"span103-06-s20",110,0,0,0
"span103-08-s20",110,0,0,0
"span103-09-s20",110,3,3,86
"SPAN103-s20 (Pariente-Beltrán)",110,5,74,124
"span205-01-s20",110,0,53,0
"span208-00-s20",110,0,0,0
"SPAN225-00-s20",110,0,0,0
"span227-00-s20",110,0,52,0
"span244-00-s20",110,1,0,0
"span360-00-s20",110,42,6,15
"SPAN360-onCampus",110,38,3,8
"span376-00-s20",110,1,29,3
"SPAN400-00-s20",110,0,0,0
"thea110-00-s20",110,0,0,0
"thea185-00-s20",110,0,0,0
"thea190-00-s20",110,0,0,0
"thea199-00-s20",110,0,0,0
"thea226-00-s20",110,0,109,0
"THEA239-00-s20",110,0,0,0
"thea246-00-s20",110,0,0,0
"thea256-01-s20",110,0,10,32
"thea256-02-s20",110,0,13,44
"THEA256-s20 (Kelling)",110,0,0,0
"thea320-00-s20",110,0,0,0
"wgst110-00-s20",110,0,78,2
"wgst234-00-s20",110,2,14,4
"WGST240-00-s20",110,0,0,0
